,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
11833,Darius Morris,Michigan,B10,34,86.4,108.5,29.5,50.6,54.36,3.3,10.9,43.9,18.7,106,148,0.716,178,335,0.531,15,61,0.246,0.1,1.9,37.4,So,4-Jun,4,5.1612,127.989,2.5,2011,14768,all,80.2,2.20790428,169.0,243.0,140.0,302.0,0.6955,0.4636,32.0,35.0,0.9143,41.0,101.434,93.5764,3.99721,188.912,6.6565,4.94817,1.70833,5.80448,34.7941,4.28365,1.52083,0.9118,3.1176,4.0294,6.5588,1.0,0.0294,14.9118,Pure PG,3.32983
11844,Cashmere Wright,Cincinnati,BE,35,63.3,106.0,22.2,48.3,53.85,1.3,9.9,31.5,23.1,84,113,0.743,66,145,0.455,32,91,0.352,0.3,3.3,47.9,So,Jun-00,1,2.41216,112.393,3.0,2011,14796,all,87.6,1.8904444,44.0,81.0,22.0,64.0,0.5432,0.3438,3.0,5.0,0.6,,94.1524,90.2703,3.21935,155.308,3.95623,2.38006,1.57617,4.81287,25.4,1.95662,2.85625,0.2857,2.0286,2.3143,3.9429,1.3429,0.0571,8.9143,Pure PG,6.39762
11859,Landon Tatum,Idaho,WAC,31,56.1,100.9,18.3,44.4,49.45,2.7,8.1,27.3,20.4,52,80,0.65,62,141,0.44,1,2,0.5,0.5,2.4,55.9,Jr,11-May,10,1.16259,99.8586,3.4,2011,14863,all,,2.18607169,35.0,69.0,27.0,72.0,0.5072,0.375,0.0,0.0,,,102.653,103.972,1.78727,113.479,-1.68923,-0.587081,-1.10215,-0.946297,22.7097,-1.22532,0.279024,0.4516,1.6129,2.0645,3.0323,0.9032,0.0968,5.7742,Pure PG,0.173893
11885,Perry Webster,Cal St. Fullerton,BW,29,71.7,102.4,18.2,40.7,47.93,2.2,10.9,32.0,21.0,73,104,0.702,35,105,0.333,25,73,0.342,0.6,2.3,58.4,Jr,1-Jun,21,1.45842,99.0341,4.1,2011,14941,all,,2.57898742,16.0,28.0,19.0,77.0,0.5714,0.2468,0.0,0.0,,,109.566,111.689,1.57529,153.618,-0.670713,1.41106,-2.08178,-1.3652,29.7931,-0.209197,-1.15601,0.5517,2.7586,3.3103,5.069,1.1724,0.1379,7.5172,Pure PG,4.89261
11992,Will Wilson,North Florida,ASun,30,21.7,79.3,13.5,33.3,38.56,0.4,5.6,34.7,39.4,9,16,0.563,7,25,0.28,2,5,0.4,0.0,2.0,53.3,So,10-May,4,-0.406213,73.0255,3.7,2011,15160,all,,2.0,2.0,11.0,5.0,14.0,0.1818,0.3571,0.0,0.0,,,107.302,107.052,0.678353,44.5452,-9.07628,-5.34869,-3.72759,-7.27659,10.0,-5.30475,-1.97185,0.0333,0.5,0.5333,1.8,0.3333,0.0,0.9667,Pure PG,0.988087
12004,Frankie Dobbs,Bryant,NEC,29,91.1,107.9,20.3,52.3,57.6,1.2,9.0,30.2,22.7,87,107,0.813,49,112,0.438,60,154,0.39,0.2,1.7,40.2,So,3-Jun,5,2.8126,107.179,2.2,2011,15206,all,,1.85538594,18.0,43.0,31.0,68.0,0.4186,0.4559,0.0,0.0,,,114.971,116.04,1.37603,159.305,-1.37216,2.30002,-3.67218,-1.16294,36.8966,1.59611,-2.75905,0.3793,2.8276,3.2069,5.3103,1.069,0.069,12.5862,Pure PG,8.54229
12010,Josh Parker,Dayton,A10,36,43.5,101.5,24.3,43.6,48.61,2.1,11.4,30.8,19.2,56,72,0.778,20,71,0.282,52,154,0.338,0.2,1.6,32.0,Jr,Jun-00,12,1.52862,110.242,2.2,2011,15222,all,,1.87759901,9.0,28.0,11.0,43.0,0.3214,0.2558,0.0,0.0,,,100.027,98.4963,1.71679,106.212,2.04547,2.74219,-0.696723,3.39456,17.5833,3.02043,0.374128,0.3333,1.75,2.0833,2.5556,0.4722,0.0278,7.0,Pure PG,14.6642
12104,Nick Valla,Missouri St.,MVC,15,6.5,73.0,11.4,35.0,42.02,1.4,2.9,9.7,37.0,3,4,0.75,2,4,0.5,1,6,0.167,0.0,1.4,40.0,Fr,2-Jun,31,-0.445142,63.7815,6.6,2011,15483,all,,0.83324997,0.0,1.0,2.0,3.0,0.0,0.6667,0.0,0.0,,,106.471,107.971,0.399055,11.6263,-5.51752,-3.51351,-2.00402,-8.42569,6.0667,-6.8158,-1.60989,0.0667,0.1333,0.2,0.3333,0.1333,0.0,0.6667,Pure PG,4.20313
12304,Daryl Traynham,Massachusetts,A10,10,14.2,80.8,25.2,30.0,40.31,2.6,6.6,37.4,29.3,20,28,0.714,9,29,0.31,3,16,0.188,0.0,5.6,62.2,Fr,9-May,4,0.07046,86.1502,5.8,2011,16115,all,66.6,1.4761905,6.0,20.0,3.0,9.0,0.3,0.3333,0.0,0.0,,,95.5688,94.1941,1.88548,36.344,-1.79145,-2.69627,0.904822,-1.47547,16.6,-3.80438,2.32891,0.4,1.0,1.4,3.1,1.6,0.0,4.7,Pure PG,5.64135
12411,Kendall Marshall,North Carolina,ACC,37,61.4,100.9,18.5,47.3,51.83,0.7,7.7,40.7,29.8,58,84,0.69,56,129,0.434,20,53,0.377,0.3,2.4,46.2,Fr,3-Jun,5,1.62969,104.045,2.2,2011,16380,all,94.8,2.49997982,18.0,52.0,38.0,77.0,0.3462,0.4935,0.0,0.0,,13.0,97.2878,90.5768,3.0986,167.894,2.5111,1.73117,0.779933,4.5333,24.6486,2.04741,2.48588,0.1622,1.9189,2.0811,6.2162,1.0811,0.0811,6.2162,Pure PG,3.17126
12422,Travon Woodall,Pittsburgh,BE,34,53.8,106.0,19.6,42.9,48.77,1.3,10.5,28.6,21.6,59,81,0.728,43,102,0.422,24,82,0.293,0.3,2.2,44.0,So,11-May,1,1.89466,110.312,4.6,2011,16424,all,73.0,2.33999728,21.0,44.0,22.0,58.0,0.4773,0.3793,0.0,0.0,,,96.6284,91.7969,2.622,126.523,4.0319,2.57413,1.45777,2.8586,21.5882,0.119358,2.73924,0.2353,2.0294,2.2647,3.4412,0.7647,0.0588,6.3824,Pure PG,6.94366
12480,Steve Martin,Chicago St.,GWC,27,29.3,59.2,10.9,37.5,36.87,0.3,3.9,23.3,50.0,1,4,0.25,6,20,0.3,4,12,0.333,0.9,1.7,12.5,Jr,10-May,2,-1.55131,49.3503,5.1,2011,16581,all,,1.25711639,2.0,10.0,5.0,15.0,0.2,0.3333,0.0,0.0,,,120.151,123.18,0.163408,50.3981,-13.0167,-7.63323,-5.38345,-11.9659,12.7407,-7.83195,-4.13395,0.037,0.4444,0.4815,1.6296,0.4074,0.1111,0.9259,Pure PG,1.87381
12573,Dre Calloway,St. Francis NY,NEC,28,62.0,87.0,19.8,38.9,41.25,3.4,7.3,29.1,21.8,46,96,0.479,65,151,0.43,2,24,0.083,0.1,2.2,54.9,Jr,Jun-00,1,-0.0480221,84.4062,4.9,2011,16833,all,2.8,1.85455375,47.0,100.0,18.0,51.0,0.47,0.3529,0.0,0.0,,,100.857,103.761,2.136,118.38,-3.53206,-2.81627,-0.71579,-4.26756,26.5714,-4.22565,-0.0419106,0.8571,1.5714,2.4286,3.6429,1.0,0.0357,6.5,Pure PG,1.88262
12575,Dan Guest,George Washington,A10,23,18.7,71.6,17.0,25.5,32.27,0.0,7.8,26.4,30.9,10,11,0.909,11,41,0.268,1,8,0.125,0.0,2.7,22.4,Fr,2-Jun,11,-0.604455,67.7319,3.8,2011,16837,all,,1.59993096,2.0,7.0,9.0,34.0,0.2857,0.2647,0.0,0.0,,,102.496,102.664,0.852899,38.1643,-8.40265,-6.4892,-1.91346,-8.11181,10.1304,-7.38234,-0.729472,0.0,0.6522,0.6522,1.3913,0.4348,0.0,1.5217,Pure PG,2.10938
12602,Tyler Les,UC Davis,BW,23,12.6,132.7,13.3,73.2,73.9,0.9,4.9,16.5,15.3,6,8,0.75,1,2,0.5,13,26,0.5,0.0,0.0,28.6,Fr,2-Jun,15,0.751673,120.278,3.9,2011,16923,all,,2.39972413,0.0,0.0,1.0,2.0,,0.5,0.0,0.0,,,114.623,115.007,0.253453,15.7337,-3.2303,2.77833,-6.00863,-0.750424,6.2609,2.90776,-3.65819,0.0435,0.2609,0.3043,0.5217,0.0,0.0,2.0435,Pure PG,10.564
12608,Chris Wright,Georgetown,BE,29,73.9,106.2,24.9,48.6,53.95,1.3,9.0,32.1,21.9,90,115,0.783,79,166,0.476,42,126,0.333,0.3,2.7,39.4,Sr,1-Jun,4,3.80384,118.534,2.4,2011,16941,all,91.4,1.82141127,68.0,115.0,11.0,51.0,0.5913,0.2157,0.0,0.0,,,103.62,96.9743,3.39018,150.789,3.35358,3.35055,0.00303126,3.53187,32.7586,3.08535,0.446519,0.3103,2.5517,2.8621,5.2759,1.4138,0.1034,12.8966,Pure PG,8.18289
12706,Terry Coleman,Portland St.,BSky,10,7.1,71.5,9.7,25.0,25.0,2.8,8.6,16.6,29.4,0,0,0.0,1,6,0.167,1,4,0.25,0.0,0.7,0.0,Jr,11-May,1,-0.757544,58.3036,4.4,2011,17203,all,,2.0,0.0,0.0,1.0,6.0,,0.1667,0.0,0.0,,,113.689,115.399,0.328027,11.1185,-8.72405,-5.08707,-3.63698,-8.85432,8.2,-5.44142,-3.41289,0.2,0.6,0.8,0.8,0.1,0.0,0.5,Pure PG,2.82494
12825,Aaron Craft,Ohio St.,B10,37,73.8,111.1,16.7,53.3,57.71,2.3,9.8,26.5,26.8,64,88,0.727,57,111,0.514,26,69,0.377,0.4,4.2,48.9,Fr,2-Jun,4,2.6124,110.429,3.7,2011,17580,all,82.0,2.24055097,36.0,64.0,21.0,47.0,0.5625,0.4468,0.0,0.0,,,91.1518,85.382,4.25591,218.18,8.69533,4.68214,4.01319,7.29573,29.6216,2.15909,5.13664,0.5405,2.3514,2.8919,4.7838,1.973,0.1081,6.9189,Pure PG,3.89809
12873,Phl Pressey,Missouri,B12,30,50.0,100.0,19.8,47.6,51.36,4.1,7.4,28.6,27.2,35,46,0.761,35,85,0.412,30,83,0.361,0.2,5.1,27.4,Fr,10-May,1,1.37727,102.975,3.7,2011,17707,all,90.2,1.79997245,19.0,48.0,16.0,37.0,0.3958,0.4324,1.0,1.0,1.0,,96.9554,92.9554,2.59242,140.406,3.79716,2.40765,1.38951,4.56546,22.2667,1.8373,2.72815,0.8333,1.4333,2.2667,3.9,2.0333,0.0333,6.5,Pure PG,6.87565
12908,Richard Brown,Furman,SC,27,19.8,59.3,14.1,20.3,28.21,1.5,7.7,17.0,41.3,8,11,0.727,2,16,0.125,3,16,0.188,0.9,2.0,34.4,Fr,11-May,3,-1.00739,53.0275,3.5,2011,17821,all,,1.0,0.0,2.0,2.0,14.0,0.0,0.1429,0.0,0.0,,,103.345,103.036,0.75449,38.3471,-7.60511,-7.02668,-0.578423,-6.97206,9.1852,-6.65183,-0.320231,0.1111,0.5926,0.7037,0.8519,0.2963,0.0741,0.7778,Pure PG,4.05628
12910,Jason Brickman,LIU Brooklyn,NEC,33,56.7,119.5,15.5,58.6,63.35,1.1,8.2,38.5,28.4,42,48,0.875,14,22,0.636,45,117,0.385,0.0,1.8,34.5,Fr,10-May,11,1.93327,109.496,1.0,2011,17825,all,,2.81246794,13.0,20.0,1.0,2.0,0.65,0.5,0.0,0.0,,,102.284,105.726,1.66825,128.987,0.481052,3.31317,-2.83212,2.89429,22.8485,3.49212,-0.597832,0.2424,1.8788,2.1212,5.4545,0.7576,0.0,6.2121,Pure PG,8.07308
12928,Terrell Stoglin,Maryland,ACC,33,53.8,106.0,26.6,51.8,56.7,1.3,5.1,29.2,21.9,81,98,0.827,98,193,0.508,33,92,0.359,0.4,2.0,34.4,Fr,1-Jun,12,2.46663,117.966,3.2,2011,17854,all,76.8,1.44000527,42.0,65.0,56.0,128.0,0.6462,0.4375,0.0,0.0,,,99.2056,94.4246,2.42655,115.783,1.70445,2.56991,-0.865458,3.90258,21.5152,3.32148,0.581106,0.2424,1.0606,1.303,3.2727,0.7576,0.0909,11.3939,Pure PG,7.14348
12968,Jeremiah Ostrowski,Hawaii,WAC,20,40.4,90.6,17.9,42.8,46.69,1.0,8.6,29.8,27.8,31,54,0.574,25,56,0.446,9,34,0.265,0.0,3.1,60.0,Jr,9-May,10,0.282257,88.3025,3.3,2011,17954,all,,1.80952387,11.0,24.0,14.0,33.0,0.4583,0.4242,0.0,0.0,,,98.5348,97.462,2.46388,91.2606,-1.04434,-1.16815,0.12381,-1.55514,24.55,-2.4406,0.885459,0.2,1.95,2.15,3.8,1.3,0.0,5.4,Pure PG,4.02187
13009,Devonta White,Georgia St.,CAA,20,24.9,87.3,26.2,40.8,45.37,3.4,7.7,33.3,27.9,24,35,0.686,25,60,0.417,10,38,0.263,0.4,2.8,35.7,Fr,11-May,10,0.331427,91.1808,4.4,2011,18097,all,45.6,1.2702702,12.0,21.0,13.0,39.0,0.5714,0.3333,0.0,0.0,,,100.923,102.039,1.31897,49.8926,-3.91872,-2.4759,-1.44282,-3.83179,15.75,-2.79617,-1.03563,0.45,1.0,1.45,2.35,0.7,0.05,5.2,Pure PG,7.52325
13029,Casey Trujeque,Montana St.,BSky,27,21.1,88.5,16.1,38.4,43.8,3.6,7.4,28.7,32.3,8,8,1.0,3,13,0.231,9,30,0.3,0.4,1.7,18.6,Fr,9-May,3,-0.0833164,82.2795,3.6,2011,18140,all,,1.71419382,2.0,6.0,1.0,7.0,0.3333,0.1429,0.0,0.0,,,107.654,109.951,0.534243,36.8679,-6.18718,-3.2948,-2.89237,-5.36586,9.1111,-3.3052,-2.06066,0.2963,0.5556,0.8519,1.3333,0.2593,0.037,1.5185,Pure PG,7.41303
13114,Hank Thorns,TCU,MWC,32,81.5,97.1,24.1,41.0,44.21,2.4,10.2,41.4,18.8,52,69,0.754,88,227,0.388,38,127,0.299,0.2,2.0,19.5,Jr,10-May,10,2.36378,105.19,2.6,2011,18322,all,39.0,2.71077174,54.0,107.0,34.0,120.0,0.5047,0.2833,0.0,0.0,,,105.168,102.371,2.86459,175.601,0.387001,1.3782,-0.991194,0.788464,33.75,1.35834,-0.569877,0.7188,2.7812,3.5,7.0312,1.1562,0.0625,10.6875,Pure PG,6.93562
13141,Shaquille White-Miller,UT Arlington,Slnd,24,46.1,75.4,20.7,39.3,46.87,1.8,5.5,26.7,41.1,35,50,0.7,21,59,0.356,8,25,0.32,0.0,2.2,59.5,Fr,9-May,12,-0.716592,74.1713,2.7,2011,18376,all,,0.95714335,9.0,19.0,12.0,40.0,0.4737,0.3,0.0,0.0,,,103.432,106.587,1.35513,76.4256,-8.30451,-6.19777,-2.10675,-6.37082,19.5,-4.46719,-1.90364,0.2917,0.9583,1.25,2.7917,0.75,0.0,4.2083,Pure PG,3.04727
13182,Drew Parker,UNC Greensboro,SC,31,36.7,71.8,13.9,36.5,40.37,1.5,6.9,22.4,41.7,11,16,0.688,11,37,0.297,8,26,0.308,0.0,1.7,25.4,Fr,2-Jun,1,-1.01606,64.9985,1.8,2011,18491,all,,1.24999998,3.0,12.0,8.0,25.0,0.25,0.32,0.0,0.0,,,115.4,114.259,0.645882,67.2382,-7.46499,-4.72754,-2.73746,-6.99852,14.871,-4.16275,-2.83577,0.1935,0.871,1.0645,1.9355,0.4516,0.0,1.8387,Pure PG,3.14768
13251,Raheem Singleton,Maine,AE,29,59.2,91.9,26.3,47.9,52.24,0.9,8.5,31.2,27.9,73,114,0.64,66,130,0.508,16,58,0.276,0.2,2.0,60.6,Jr,Jun-00,3,0.978072,96.8233,4.2,2011,18641,all,,1.22888793,38.0,67.0,28.0,63.0,0.5672,0.4444,0.0,0.0,,,106.139,109.727,1.41413,107.395,-4.70187,-1.47416,-3.22771,-4.56043,24.0,-1.9432,-2.61723,0.1724,1.7586,1.931,3.5172,0.7931,0.0345,8.7241,Pure PG,5.12036
13274,Carl Blair,Oklahoma,B12,29,64.0,93.0,21.9,45.6,53.41,1.3,12.5,34.6,31.6,70,89,0.787,53,105,0.505,13,54,0.241,0.4,2.1,56.0,So,2-Jun,14,1.37631,99.3669,4.7,2011,18707,all,,1.50003223,31.0,53.0,22.0,52.0,0.5849,0.4231,0.0,0.0,,,104.777,100.277,2.54012,134.902,-1.14348,-0.747138,-0.396339,-1.68386,27.5862,-1.58833,-0.0955264,0.2759,2.7586,3.0345,4.6552,0.931,0.1034,7.4138,Pure PG,4.14047
13287,Russ Smith,Louisville,BE,17,6.7,83.5,28.8,42.7,43.8,1.2,6.9,28.0,27.6,3,5,0.6,7,24,0.292,7,17,0.412,1.1,8.0,12.2,Fr,Jun-00,24,0.200182,95.3682,7.1,2011,18729,all,43.8,1.07689288,6.0,14.0,1.0,10.0,0.4286,0.1,0.0,0.0,,47.0,85.482,81.1896,0.876894,24.553,1.35853,-2.65464,4.01317,0.584048,5.6471,-4.58054,5.16459,0.0588,0.3529,0.4118,0.8235,0.7647,0.0588,2.2353,Pure PG,10.4575
13309,Juwan Staten,Dayton,A10,35,70.0,91.0,23.1,39.5,42.62,1.4,6.8,39.8,23.3,58,96,0.604,114,278,0.41,4,26,0.154,0.0,1.7,31.6,Fr,Jun-00,3,1.24328,97.3776,2.2,2011,18785,all,88.0,2.08792309,62.0,113.0,52.0,165.0,0.5487,0.3152,2.0,2.0,1.0,,101.784,100.123,2.67656,157.369,-2.95603,-1.64277,-1.31326,-1.25114,29.0857,-0.90076,-0.350377,0.3714,1.7429,2.1143,5.4286,0.8286,0.0,8.5143,Pure PG,1.53852
13317,Johnny Higgins,Marshall,CUSA,24,17.0,78.5,15.9,20.4,44.22,0.5,6.0,17.1,35.3,28,36,0.778,4,19,0.211,1,8,0.125,0.9,1.9,133.3,Jr,2-Jun,4,-0.344632,73.9862,4.6,2011,18833,all,45.2,1.04765715,1.0,7.0,3.0,12.0,0.1429,0.25,0.0,0.0,,,102.677,100.051,0.846593,34.8744,-4.78877,-4.32901,-0.459764,-4.84994,9.125,-5.18383,0.333891,0.0417,0.5,0.5417,0.9167,0.2917,0.0833,1.625,Pure PG,2.14474
13329,Emanuel Chapman,North Carolina Central,ind,22,24.3,86.7,18.6,39.4,48.68,2.9,14.5,35.1,36.5,20,30,0.667,10,26,0.385,2,7,0.286,1.4,4.2,90.9,Fr,1-Jun,32,-0.138138,81.4476,2.8,2011,18869,all,,1.58617809,4.0,7.0,4.0,17.0,0.5714,0.2353,0.0,1.0,0.0,,100.063,105.589,0.847153,54.0208,-3.23254,-3.34057,0.108034,-2.52213,11.6364,-2.54801,0.0258755,0.2727,1.3636,1.6364,2.0909,0.8182,0.1364,2.0909,Pure PG,1.6348
13331,Jeremy Crutcher,Alabama A&M,SWAC,25,64.2,72.9,18.6,34.1,40.95,2.3,9.5,26.3,34.6,41,60,0.683,32,101,0.317,8,28,0.286,0.0,3.3,46.5,Fr,8-May,10,-1.43418,68.8273,3.7,2011,18875,all,,1.12162158,13.0,43.0,19.0,58.0,0.3023,0.3276,0.0,0.0,,,94.1241,103.725,2.0724,120.372,-6.81767,-5.93256,-0.885112,-7.46866,25.8,-6.78648,-0.682175,0.56,2.28,2.84,3.32,1.52,0.0,5.16,Pure PG,2.35293
13348,Rakeem Brookins,Siena,MAAC,28,70.4,87.6,20.6,41.5,44.38,1.3,5.0,26.8,27.2,35,48,0.729,63,172,0.366,30,88,0.341,1.0,2.9,18.5,Fr,10-May,12,0.398186,88.6104,2.9,2011,18922,all,40.0,1.40000655,40.0,85.0,23.0,87.0,0.4706,0.2644,0.0,2.0,0.0,,103.782,104.297,2.44641,145.151,-2.78512,-1.94311,-0.84201,-2.23455,31.5714,-2.29447,0.0599247,0.3929,1.3929,1.7857,4.25,1.5714,0.3214,8.9643,Pure PG,5.81377
13353,Tyrae Robinson,Ball St.,MAC,28,41.2,81.7,20.9,40.8,47.33,1.8,8.2,27.6,32.7,44,71,0.62,33,80,0.412,3,12,0.25,0.0,1.6,77.2,Fr,2-Jun,12,-0.198251,81.6847,4.7,2011,18931,all,,1.19645,14.0,29.0,19.0,51.0,0.4828,0.3725,0.0,0.0,,,101.946,104.447,1.37455,76.8842,-6.92631,-4.8808,-2.04551,-6.50397,17.8571,-5.0543,-1.44967,0.25,1.25,1.5,2.3929,0.4643,0.0,4.25,Pure PG,1.46573
13360,Tim Douglas,Portland,WCC,28,44.3,92.7,27.3,43.8,49.27,2.0,7.7,29.3,26.9,54,72,0.75,52,132,0.394,19,52,0.365,0.0,2.8,39.1,Fr,10-May,11,1.18705,101.852,3.5,2011,18948,all,,1.22057969,29.0,64.0,23.0,68.0,0.4531,0.3382,0.0,0.0,,,105.799,104.089,1.60177,93.0272,-3.04136,-1.18036,-1.861,-2.7634,20.3929,-1.40994,-1.35347,0.3214,1.3214,1.6429,2.9643,0.9286,0.0,7.6786,Pure PG,5.60875
13394,Lonell Reeves,Louisiana Monroe,SB,14,19.8,62.5,8.9,34.4,33.52,1.1,4.8,16.1,46.0,1,4,0.25,1,8,0.125,3,8,0.375,0.5,1.1,25.0,Jr,10-May,12,-1.9447,50.8138,1.4,2011,19026,all,,1.2666604,0.0,1.0,1.0,7.0,0.0,0.1429,0.0,0.0,,,115.057,118.015,0.508047,27.2204,-9.96197,-6.26803,-3.69394,-8.33991,16.4286,-4.65197,-3.68794,0.1429,0.5714,0.7143,1.3571,0.2857,0.0714,0.8571,Pure PG,2.19795
13439,Kevin Canevari,Mercer,ASun,29,11.5,72.0,12.9,50.0,50.31,2.3,5.0,22.3,49.0,2,4,0.5,4,7,0.571,2,7,0.286,0.0,2.8,28.6,Fr,11-May,3,-0.362353,64.34,5.4,2011,19133,all,,1.06253399,1.0,2.0,3.0,5.0,0.5,0.6,0.0,0.0,,,103.79,105.415,0.378628,23.739,-7.00283,-5.3558,-1.64704,-7.39644,5.1379,-6.53462,-0.861823,0.1034,0.2069,0.3103,0.5862,0.2414,0.0,0.5517,Pure PG,2.77216
13461,Joseph Swift,Maryland Eastern Shore,MEAC,26,31.8,72.3,21.4,39.4,42.32,3.6,5.5,24.4,34.8,24,48,0.5,30,77,0.39,1,3,0.333,0.0,4.7,60.0,Fr,10-May,1,-0.665581,71.3725,3.8,2011,19184,all,,0.93876681,28.0,60.0,2.0,17.0,0.4667,0.1176,0.0,0.0,,,106.3,111.956,0.735144,74.1444,-7.11308,-6.45648,-0.656604,-6.04346,14.4231,-5.71759,-0.325874,0.5,0.6538,1.1538,1.7692,1.1923,0.0,3.3462,Pure PG,0.456003
13464,Daniel West,Rhode Island,A10,19,24.2,91.8,21.1,38.9,48.37,2.0,12.4,33.1,30.0,34,48,0.708,8,24,0.333,11,39,0.282,0.3,3.6,76.2,So,2-Jun,20,0.493384,93.1135,4.5,2011,19189,all,7.0,1.7142935,6.0,13.0,2.0,11.0,0.4615,0.1818,0.0,0.0,,,96.4755,93.5007,2.01455,66.6992,-0.546052,-1.13823,0.592178,-1.50622,17.3684,-2.82211,1.31589,0.3158,1.8947,2.2105,3.1579,1.0526,0.0526,4.3684,Pure PG,7.06379
13467,Darrell Lampley,Eastern Michigan,MAC,28,50.2,84.7,24.1,40.4,45.67,2.7,8.3,40.4,28.7,37,46,0.804,35,87,0.402,20,74,0.27,0.0,2.7,28.6,Jr,10-May,34,0.199312,87.7863,4.9,2011,19209,all,15.6,1.42425014,19.0,41.0,16.0,46.0,0.4634,0.3478,0.0,0.0,,,98.8908,101.24,1.79062,96.189,-4.44835,-2.65896,-1.78939,-4.58337,20.1786,-3.91157,-0.671801,0.5,1.3929,1.8929,3.3571,0.9286,0.0,5.9643,Pure PG,7.75939
13506,Alex Abreu,Akron,MAC,35,48.2,94.1,24.8,46.9,51.61,2.7,7.4,35.2,28.2,51,67,0.761,40,105,0.381,33,86,0.384,0.3,3.6,35.1,Fr,9-May,11,0.951115,99.1405,4.0,2011,19309,all,,1.50002185,37.0,89.0,3.0,16.0,0.4157,0.1875,0.0,0.0,,,97.3594,97.3446,1.97954,126.671,-0.596079,-0.534663,-0.0614159,0.400972,19.6286,-0.149087,0.55006,0.4571,1.2857,1.7429,3.4286,1.1714,0.0571,6.5714,Pure PG,7.50489
13513,Dwayne Harvey,Alabama St.,SWAC,22,22.5,81.0,18.1,37.8,43.95,4.4,7.2,32.5,35.1,21,37,0.568,8,30,0.267,6,15,0.4,1.9,1.4,82.2,Fr,1-Jun,22,-0.453252,75.2616,4.4,2011,19327,all,,1.43753867,9.0,22.0,1.0,10.0,0.4091,0.1,0.0,0.0,,,101.652,114.989,0.56671,41.7728,-8.34044,-5.27685,-3.0636,-8.03592,13.5909,-4.89123,-3.14469,0.5455,0.8182,1.3636,2.0909,0.3182,0.2273,2.5,Pure PG,2.88016
13552,Michael Bizoukas,DePaul,BE,28,35.8,87.9,8.9,34.5,38.78,2.2,9.0,19.5,28.9,8,12,0.667,10,30,0.333,3,12,0.25,0.8,3.4,28.6,Jr,2-Jun,0,-0.453284,76.7081,4.7,2011,20479,all,43.0,2.54990915,6.0,16.0,4.0,14.0,0.375,0.2857,0.0,0.0,,,108.71,103.147,1.31148,78.9064,-1.1242,-1.78637,0.662171,-2.11275,16.0357,-3.71591,1.60316,0.3214,1.1429,1.4643,1.8214,0.9286,0.1429,1.3214,Pure PG,1.54206
13556,Devoe Joseph,Minnesota,B10,8,16.2,103.4,24.9,49.4,50.79,0.6,9.2,31.1,18.1,10,16,0.625,16,39,0.41,16,42,0.381,0.0,1.5,19.8,Jr,3-Jun,34,2.19087,110.056,1.8,2011,21730,all,73.4,1.86666667,9.0,23.0,7.0,16.0,0.3913,0.4375,1.0,1.0,1.0,,108.257,102.679,2.11404,28.2724,-0.224463,2.88247,-3.10693,1.61776,25.125,2.85697,-1.23921,0.125,2.125,2.25,3.5,0.625,0.0,11.25,Pure PG,12.6283
13562,Sam Maniscalco,Bradley,MVC,5,13.7,89.2,24.6,46.8,52.66,2.1,9.8,26.4,30.1,14,17,0.824,4,13,0.308,12,34,0.353,0.0,2.1,36.2,Sr,Jun-00,5,1.07614,93.995,2.3,2011,22598,all,53.6,1.04761912,0.0,2.0,3.0,10.0,0.0,0.3,0.0,0.0,,,105.043,107.809,2.26876,27.3219,-1.93583,-0.23398,-1.70185,0.191912,34.2,0.0544287,0.137484,0.6,2.8,3.4,4.4,1.2,0.0,11.6,Pure PG,12.0372
13569,Reggie Smith,Marquette,BE,8,5.3,66.3,20.2,40.9,39.71,5.9,11.5,27.2,47.3,2,6,0.333,3,7,0.429,1,4,0.25,2.7,6.7,54.5,Fr,Jun-00,4,-0.679356,65.1012,2.0,2011,23746,all,74.2,1.0,1.0,4.0,2.0,3.0,0.25,0.6667,0.0,0.0,,,91.4564,91.3799,1.21807,20.2579,2.35679,-3.65851,6.0153,0.514883,9.875,-3.49201,4.00689,0.5,1.0,1.5,1.625,1.125,0.25,1.375,Pure PG,2.95273
